user_name,date,rating,review_text
崔多能,2014年5月16日,5,非常方便
楊至賢,2014年1月17日,5,讚
劉冠宏,2014年5月24日,5,讚啦
黃于珊,2014年1月7日,5,讚
陳志勇,2014年2月14日,5,實用
李怡潔,2014年4月18日,5,很實用
謝雅玟,2014年2月6日,5,Good
Lu ChengNing,2014年3月22日,5,很好用
愛格徐,2014年3月27日,5,好實用
曾楟雯,2014年3月5日,5,讚
大俠愛吃漢堡包,2014年3月27日,5,很實用
BER YEN,2014年5月29日,5,讚
謝小妤,2013年12月20日,5,很棒
乃瑜,2014年5月17日,4,很實用
林小羊,2014年4月16日,4,還不錯
婷媛施,2014年4月26日,5,多種食譜
a475684,2014年5月28日,5,超實用
陳書芬,2014年4月23日,4,很實用
doris Zheng,2014年4月21日,5,簡單明瞭
鍾仔仔,2014年4月7日,5,讚
許心心,2014年4月13日,4,很好用
林君怡,2014年4月29日,5,很好用
李小諾,2014年4月1日,4,很實用
林美雅,2013年12月18日,5,好用的程式
Ching-ting Chen,2014年5月4日,5,讚
熊熊頻道,2014年1月20日,5,很好的料理
郭家光,2014年5月28日,5,真的很棒
蔡啾,2014年4月5日,5,很實用
yi-hsuan hsieh,2014年5月5日,5,Awesome
官惠珍,2014年5月19日,5,好方便
李嘉芯,2014年3月31日,5,很方便
Kary Hsu,2013年12月29日,4,食譜充足
齊文君,2014年4月17日,5,很實用
Chan Fan,2014年4月23日,5,很實用
貝貝蔣,2014年3月17日,5,實用
丁文志,2014年5月15日,5,很不錯
羅逸瑋,2014年2月5日,5,超好用
Gary Cheng,2014年5月22日,5,真是太棒了
林豈亘,2014年3月29日,5,好受用
張克里斯,2014年6月5日,5,很實用
何文雯,2014年1月11日,4,很方便
陳建旭,2014年3月31日,5,好用 方便
賴怡亭,2014年5月8日,5,超好用
陳淑婉,2014年1月23日,5,讚啦
陳秋燕,2014年1月25日,5,超好用
日葵向,2014年1月2日,5,很棒☆！
萱文,2014年4月2日,4,很實用是吧 ~
陸雨欣,2014年3月15日,5,最棒的軟體
蘇力華,2014年4月24日,5,很好用
語潔,2014年3月6日,5,很棒喔^^
YuGi Ho,2013年12月28日,5,實用
蔡易樺,2014年3月17日,5,讚啦
new wu,2014年1月21日,4,好好好
賈湘鈴,2014年6月12日,5,好用，實用^^讚！
起司司,2014年1月5日,4,方便又清楚^^好用^^b
陳姿姿,2014年5月10日,5,超好用！！(ノ^_^)ノ
曾郁芬,2014年3月12日,5,真的真的，頗神好的(*˘︶˘*)
sunny sunny,2014年6月1日,5,請問怎麼投稿？？
林永瀅,2014年5月26日,5,很棒~
賴季湘,2014年1月17日,5,可學很多菜色 \(^▽^)/
Chau Kam Ho,2014年4月12日,4,很好
wei fong chen,2014年5月5日,5,好用
冠冠,2014年5月27日,5,很棒
kamhon leung,2014年1月20日,5,不錯
賊風海,2014年3月25日,5,讚
劉沛宇,2014年6月12日,5,讚
Emilia Tsai,2014年5月23日,5,不錯
丁原秀,2014年3月18日,5,讚
KL Chung,2014年3月30日,5,好
Wai C,2014年3月28日,5,有用
jenny ni,2014年1月12日,5,實用
林嘉盈,2014年4月7日,4,好用
盈廷周,2014年5月31日,5,很棒
郭芳慈,2014年4月17日,5,好用
betty lu,2014年4月19日,5,超好用
陳岳群,2014年5月11日,5,讚
Airly Chang,2014年2月3日,5,好用
雅詩邱,2014年1月20日,5,讚
如小小,2014年4月20日,5,方便
無名,2014年1月24日,5,讚
孫子晏,2014年4月16日,5,很棒
陳小樺,2014年1月2日,5,讚
黃湘雯,2014年1月2日,5,超好用
盛安鄭,2014年5月15日,5,加油
ka lai lam,2014年4月6日,5,好
吳佩樺,2014年3月25日,5,不錯
施綵瑜,2014年5月26日,5,很棒
王暄暄,2014年4月26日,5,讚
胡欣欣,2014年1月29日,5,愛不釋手
SHUN WEN CHENG,2014年6月9日,5,讚
鄭瑞宏,2014年1月17日,5,實用
Ruby Huang,2014年1月11日,3,好
Yu Hsuan Ku,2014年6月7日,5,好用
YUK CHU CINDY cheng,2014年4月6日,5,好
西特樂,2014年4月1日,4,很好
Yin Peipei,2014年6月10日,5,超好用
Maverick Chuang,2014年1月19日,5,很棒
周子彤,2014年2月11日,5,好
葉奕辰,2014年3月1日,5,不錯
葉致辰,2014年5月28日,5,好用
陳巧君,2014年5月27日,5,^^
W J,2014年2月19日,5,加油~希望更好~~~~~~
洪彬,2014年1月9日,5,很實用ヾ(*´∀｀*)ﾉ
許暖暖,2014年3月6日,5,
scarlett ai,2014年2月6日,5,
Anly Cai,2014年2月19日,5,
姚郁柔,2014年3月6日,5,
賴宜倫,2014年2月11日,4,
邱小愛,2014年2月28日,5,
陳儀瑄,2014年3月12日,5,
王殿凱,2014年3月10日,5,
林淑華,2014年2月27日,4,
郭思妤,2014年3月15日,5,
周思承,2014年2月20日,5,
吳伊專,2014年2月19日,5,
陳花花,2014年3月9日,5,
lisin WU,2014年3月7日,4,
沈家蓉,2014年3月2日,5,
李惠貞,2014年3月15日,5,
吳惠茹,2014年2月4日,5,
黃小宇,2014年2月10日,5,
Elesen Sam,2014年3月17日,5,
Macky Du,2014年3月10日,5,
Jenny Ng,2014年3月19日,5,
王怡蓁,2014年3月2日,5,
廖俊沛,2014年3月20日,5,
咚凱爾,2014年3月1日,5,
謝莫其,2014年3月19日,5,
Manyee Lui,2014年2月25日,4,
嘉雯黃,2014年3月4日,3,
Tracy Tseng,2014年2月13日,5,
黃馨葶,2014年2月20日,5,
Koby Leung,2014年2月10日,5,
may liao,2014年2月4日,5,
賴明億,2014年3月1日,5,
劉子綺,2014年3月4日,5,
Silvia Chang,2014年2月18日,5,
Arthur Kuo,2014年3月10日,5,
Hanhan Wang,2014年3月3日,5,
阿喵,2014年3月2日,5,
martilda chung,2014年2月6日,5,
gigi pang,2014年2月12日,4,
ada Chuang,2014年3月9日,5,
Edwina Chan,2014年3月3日,5,
沈依璟,2014年2月8日,5,
虹葉,2014年2月16日,5,
Mandy Chen,2014年2月14日,5,
楊如,2014年2月27日,5,
洛年寵流,2014年2月20日,5,
姚昌泰,2014年2月5日,5,
洪冬桂,2014年3月16日,5,
Emma Lin,2014年2月9日,5,
Google 使用者,2014年2月12日,5,
Mimi Chou,2014年2月18日,5,
vicky Tiao,2014年2月14日,5,
Cherry Lo,2014年2月26日,4,
seng giap tan,2014年2月5日,5,
Vivien Liao,2014年2月18日,5,
Wendy Huang,2014年2月21日,5,
wai wong,2014年2月27日,5,
張雅惠,2014年2月10日,5,
賴炫甫,2014年2月8日,5,
Chingchin Wu,2014年2月5日,5,
史小琳,2014年3月13日,4,
郭欣瑜,2014年2月12日,5,
yenling ni,2014年3月19日,5,
吳慈惠,2014年3月24日,5,
王秀彬,2014年2月24日,5,
蔡嫺慧,2014年2月7日,5,
yu zhe lee,2014年3月25日,4,
楊培麗,2014年2月6日,5,
Pat Wu,2014年3月1日,5,
楊豆豆,2014年2月20日,4,
蔡媽咪,2014年2月14日,5,
steven shen,2014年3月1日,4,
林tzuling,2014年2月23日,5,
Hana Huang,2014年3月6日,4,
Vivienne Hsiao,2014年2月25日,5,
Isa Hung,2014年2月9日,5,
張憲童,2014年2月16日,5,
林雅萍,2014年3月14日,5,
kiki Yea,2014年2月27日,5,
PODIV百里,2014年2月20日,5,
陳秋霞,2014年3月11日,5,
Jack chuang,2014年2月20日,5,
Eva Tung,2014年2月16日,5,
Una Su,2014年3月11日,5,
Peter Chen,2014年2月28日,5,
Google 使用者,2014年5月15日,4,
Flora Chan,2014年2月18日,5,
賴虹蓉,2014年2月18日,4,
yang chin,2014年2月26日,5,
林子杰,2014年3月5日,5,
Su-Li Chang,2014年2月9日,5,
Ivanka Chen,2014年2月8日,5,
林小儒,2014年2月4日,5,
Niwa Lu,2014年2月4日,5,
彭鈺婷,2013年12月17日,3,超ㄅㄧㄤˋ( ´▽` )ﾉ
黃碧,2013年12月20日,5,好
朵拉Dora Lin,2013年10月9日,5,不管是食材還是醃料全部都做到簡單易懂，這程式真的可以讓人變大廚 非常優秀，只是我今天試著把加入購物清單的一道料理刪除，點了很多次都删不掉，可能要麻煩看一下是不是那邊廚 出問題，不過還是要謝謝團隊給我們那那麼方便的程式
江妤靜,2013年11月22日,3,是不是可以幫西點類(蛋糕，餅乾，派...等等)做一個分類呢？？？  這樣要查看西點類食品總有點不方便\(╯-╰)/
Carol Wang,2013年12月25日,5,有很多人分享食譜，內容多元豐富，超讚的！廚房新手也能照著做出很棒的料理喔!不過還是要篩選一下，找很多人也做過的版本通常都不錯喔！
艸田上乃下木子,2013年10月9日,5,對我來說這種食譜真的很方便又清楚，大多有圖片可參考，真的很貼切。感恩
王婷婷,2013年12月23日,5,天天都有新菜色不用在傷腦筋
Joy Wang,2013年12月9日,2,怎麼今天ㄧ打開都是什麼代開發票的，食譜全被洗掉了(*´>д<)快快改進好嗎
Earl Ross Malingan,2013年11月20日,5,好久沒評論了，這個app一級捧！！不用頭痛煮什麼餸了！！good good good!!
李儒,2013年11月2日,4,請問不能在裡頭寫自己的食譜給自己的 或是 上傳分享 嗎 app裡頭找不到 ， 只能觀看跟回覆？
白泡泡,2013年9月26日,5,"食材及製作步驟都很詳細,對初學者來說一看就能明瞭!"
Chris Ho,2013年10月5日,4,"介面方便清楚,希望增加手機上傳食譜功能"
胡詩敏,2013年11月4日,5,有詳細食材與購買清單提醒，以及圖文並茂的步驟，如此方便的APP，讓我對下廚又多了些動機！
郭家銘,2013年11月25日,5,我覺得有些已收藏的食譜可以改為可離線就可以看，不然像我沒3G的，每次在外面做點心都沒辦法看食譜。
LuLu Peng,2013年9月16日,5,真是太方便了，不用買一大堆食譜，讓我更喜歡下廚了！
陳佑玲,2013年9月29日,4,很多菜色供選擇，每天都不用擔心不知道吃什麼了。
Crystal Lin,2013年12月1日,3,手機安裝完成後一直打不開，總是黑一片沒有東西。是什麼問題呀??
黃惠琴,2013年12月7日,5,之前覺得很好用 本來搜尋蚵有很多 今天怎麼現在剩兩個
Nishya Chan,2014年1月10日,5,裡面有詳細的分量比例，小提示。對於熱愛煮食的新手，卻不知從何下手的我，真是超讚的！大力推介喔~~~
viviandjt Ding,2013年10月29日,5,很喜歡這個app，非常實用，幾乎每天都會看看有沒有什么適合的菜譜可以嘗試！
施譿衿,2013年10月21日,5,淺顯易懂，又有附上圖片，讓新手也方便上手
瘦肉高,2013年11月20日,5,反應問題回覆超快的！！ 而且想做什麼收尋超方便的 超好用！！！
Betsy Chung,2013年12月1日,4,"一切都很棒!但分類每次最開始都一樣,想看別的就得一~直滑…好不方便啊ˊ ˋ"
Kristy Hung,2013年11月9日,5,真的非常棒的分享軟體，現在天天都忍不住一定要上來逛一下食譜呦！
許采甄,2013年10月14日,5,"對我這個廚藝白痴而言,這個軟體真的幫我很多,比起烹飪書,這個APP更好理解"
왕소우,2013年9月30日,5,真是超實用  是新手最實用的好幫手   我超喜歡的哦！
funyi chiang,2013年11月1日,2,內容超實用，不過一直當掉強制關閉根本無法好好看完食譜~囧
陳小葵,2013年11月7日,5,學習到不少好菜
朵容,2013年10月23日,5,大家分享食譜，喜歡的就可以自己做看看。操作簡單不複雜 ！喜歡在廚房玩的一定要載 ！！
蔡念軒,2013年9月12日,5,我覺得方便又實用
徐珮馨,2013年12月5日,5,超級棒~上次做個雞湯 我男友喝的讚不絕口 他家庭還把湯喝的一滴不剩
aigo wu,2013年11月15日,4,缺點是材料講述沒有系統，不是照出圖片就能看出那是啥東西
Wong pire,2013年11月3日,5,有很多臨時想吃卻沒辦法立刻買到的小點心都可以自己動手做了！
Tiffany Huang,2013年10月31日,4,沒看到甜點專區之類的，有點可惜
Dewi chen,2013年11月21日,4,不好意思我是新手不曉得如何上傳照片上去
Yuan Ling Jhan,2013年9月29日,5,食譜一目了然，還可以把喜歡的收藏起來，非常方便。
陳沫,2013年12月9日,5,建議分類可以分的更細一點  這app很棒 很多食譜可以輕鬆做菜!
JiaWen Chen,2013年11月17日,4,對於不會烹飪的人來說，是個不錯的教學平臺，簡單又易學
邱阿智,2013年10月31日,4,內容蠻豐富的，適合每天在家的人妻專用。
黃紹恭,2013年9月19日,4,非常平民，適合上班族和家庭，可惜搜尋功能弱了點
Hsieh Xiao Qian,2013年10月23日,5,有圖片還有詳細的步驟 對初學者再適合不過了
司雅荃,2013年10月28日,5,簡單又好做，不用準備一堆複雜的東西就可以完成一道料理了，讚啦!
Nanako Huang,2013年12月1日,4,想吃什麼食材的料理都可以搜尋到很簡單家常的做法，非常棒。
李青惠,2013年10月1日,5,菜色也很豐富！ 也有圖片解說 對與新手 真的很棒 喜歡做菜了
黃歆,2013年11月23日,5,不管想吃什麼，會不會做都可以參考其它人的，讚啦！
Maggie Cheng,2013年10月11日,5,如題，謝謝 以及不小心誤傳照片，那裡刪除？
sherry Tsai,2013年11月5日,5,真是謝謝各位大大的分享，讓我想吃什麼就可以煮出什麼(*^o^*)
郭家榛,2013年10月14日,5,很棒的app軟體，又有採買清單方便記事，讓做菜變成簡單又快樂。
洪郁雯,2013年11月25日,5,是個非常好的料理交流處，集結了大家的心思，很值得一起學習。
陳莉琴,2013年11月3日,5,還不錯唷！如果有寫某些材料哪買的到 ，會更好
Google 使用者,2013年11月9日,5,Love this app. Great that I have sorted out few nights dinner out of here.
王圓圓,2013年10月11日,5,不知道做什麼料理時，打開愛料理就對了！
怡絜陳,2013年9月29日,3,做有問題  可以問  我覺得這樣較好
Ava Sweet,2013年10月17日,5,我很喜歡這款app 方便實惠，內容清晰用起來十分方便。
賴義文,2013年10月1日,5,大家都很願意分享，我收益良多
Poki Lai,2013年11月6日,5,絕對不要在睡前看，越看越餓。
eva leung,2013年12月18日,1,禁入去就彈出黎請跟進
Xiao Han,2013年10月14日,5,超實用 讓我都不用擔心今天要炒什麼菜？ 讚！！！！
Chiung Wen Chang,2013年9月24日,5,辛苦了 此程式讓我更愛做菜了 內容真的很豐富
ฅ 喵ฅ,2013年11月5日,5,每次看到大家分享的食譜，光是圖片就讓人心情愉悅呢~~~而且也很實用喔！！
Chun-An Chen,2013年10月2日,5,能想到的料理裡面幾乎都有 ，使用上很方便。
yaqi Yang,2013年12月20日,5,說明的很詳細又有圖片 是我用過最好的食譜喔^_^
白芯妤,2013年11月25日,4,很棒的app，食譜很多，但是分類如果在更清楚會更方便使用
張賽門,2013年12月3日,5,食譜多，採買清單也很方便，如果能再加入記帳功能就完美了
陰天娃娃,2013年11月11日,5,平時不煮菜 現在慢慢的學會煮菜感謝大家的恩德
美代子閒閒,2013年10月30日,5,"愛料理就像是藏寶庫一樣,非常讚。"
蕎羽,2013年11月22日,5,很方便，也可以用單一食材去搜尋做什麼料理，讚
蔡靖怡,2013年11月2日,5,對於廚藝不通的我，還能輕鬆上手，真的很讚喔！
胡佳萱,2013年10月31日,5,用這個學到超多新的料理，根本厲害哈哈
Chichun Ma,2013年10月8日,5,當不知道要煮什麼時，可以提供很多靈感～
Michael Lu,2013年11月15日,5,對自己想動手做料理的人給予最簡潔的指引
小白,2013年9月24日,5,可以學得快真方便！
黃蕙婷,2013年9月23日,4,有時候看到一半會強制關閉，不然整體上來說還不錯
旻宜鍾,2013年10月17日,5,真的很棒～想吃什麼都可以動手自己做
Yip Cho Tim,2013年11月14日,4,不過我不太喜歡食譜的分類。
紫羽蝶,2013年12月13日,5,很多居家小料理， 很好做 非常不錯
おがわゆうみ,2013年10月7日,5,真的很不錯 有些常吃卻不會做 這個真的滿棒的
蔡碧惠,2013年9月26日,5,每道料理，各有不同的做法；多方面參考，可以嘗試不同的做法與成果！
Nancy Sin,2013年11月18日,5,可以用手機來上傳自己的菜譜嗎？希望可以噢♥
陳況秀,2013年11月10日,5,不知道怎麼新增自己做的食譜？ 如果有的話那就更棒了~
陳秀嵐,2013年12月10日,4,希望能有更多有關炒飯和炒麵的料理
tsz kwan Mui,2013年11月12日,5,介面簡單明瞭，內容繁多
Viola Huang,2013年11月6日,5,非常好的軟體，不愛做菜也變得會做！
靜小靜,2014年3月3日,5,讓料理新手可以快速學到許多好吃的料理
林智誠,2013年12月16日,5,ㄑ_ㄕ_ㄏ
子薇,2013年11月22日,5,對於不會料理的很好用
陳采玲,2014年1月5日,5,"現在作起菜來得心應手,菜色多樣選擇,這個程式太棒了"
Justen Chang,2013年12月17日,5,I love it!!
Chung Yuki,2013年9月24日,5,分類及食物制作方法都很簡單易用
melody huang,2013年10月17日,4,如果可以把上面有的活動加進去會更好！
葉靜柔,2013年12月10日,5,"很棒的一個app,可以學習到很多不同的料理"
嗯嗯,2013年10月13日,5,很棒！只是有時候收藏食譜的時候卡住
廖婉茜,2013年10月25日,5,這個app真的太棒了
pang wai kit paula,2013年11月10日,5,Good cooking receipt app
Chih Chen Liu,2013年11月8日,4,有很多很簡單但又美味的食譜，真的受益良多。
劉柚柚,2013年11月11日,5,馬上變身食神
ARMAN Ho,2013年10月8日,5,十分優秀的軟體
陳美如,2013年10月25日,5,非常棒的app，讓我做菜不再有煩惱，推薦給大家！
mavis huang,2013年12月5日,4,家裡有什麼菜馬上就可以煮了~真好用
leo jean,2013年9月25日,5,Good App
陳小靖,2013年9月24日,5,每次不知要煮啥翻一下就有靈感
蹦小喵,2013年11月12日,5,好多好料的美食。 收益良多～～（讚）
Ng Sin Sam,2013年11月11日,2,不停地強關。。。無奈
venki fan,2013年12月4日,4,越來越好了
胡家菁,2013年12月16日,5,大家都分享好多好吃有簡單的料理！好棒！
李秋娥,2013年9月26日,5,畫面精緻，料豐味美，色香味俱全，很好吃，趕快下載吧。
Lyna lyna,2013年12月18日,5,"使用了很久了,食材做法都非常清楚喔！"
nana Hsu,2013年11月27日,5,喜歡的app!
柯佳倫,2013年9月23日,5,簡單做料理，有它，真是把做菜變簡單了。
Grace Wu,2013年11月10日,5,超棒的平台，在这裡可以发掘很多特色、有创意的料理！
Jieer Lin,2013年11月26日,5,大家的精華隨手可看可做，不錯謝謝
Jacky Tien,2013年10月7日,5,有照片跟步驟，照著做就很容易
王小可,2013年11月17日,5,料理很多，想吃什麼都找的到。
馬君怡,2013年11月13日,5,棒！
何松木,2013年12月8日,5,真的粉不錯的分享網頁。
Nicole Ngan,2013年12月5日,5,正!
James Chen,2013年10月15日,4,喜愛料理的人可天天創作做好菜
鄧龍河,2013年9月23日,5,我作菜的好幫手
Lan George,2013年10月14日,4,在社群時代還能兼顧交流互動，這點超棒。
洪湘娟,2013年11月26日,5,對於新手是個很實用的食譜
張小野貓,2013年10月15日,5,希望能多加點餅乾類的食譜
蔡阿坤,2013年11月24日,5,有這軟體就不用買書了!
Yun Xiao,2013年10月27日,5,很多人所集結成的食譜，真的超級實用。
Huang Yawen,2013年11月25日,5,還有教學或一些文章教人怎麼做＾＿＾！
孫若蘭,2013年10月25日,5,食譜超多
賴姿伶,2013年11月3日,5,棒棒
劉夙晏,2013年10月30日,5,真 很 的實在
中華愛,2013年12月4日,3,新增分類：傳統美食（並標注地名）
Sting Chung,2013年11月19日,5,食材、步驟清楚，收藏方便，建議在食譜下方連結相關料理
陳KIM,2013年9月25日,5,很棒的入門料理
小龍,2013年12月11日,5,有些不會做的都可以的查到
Eunice Wang,2013年10月27日,3,會閃退
connie wong,2013年11月16日,5,"料理種類很多,而且很簡單易做!"
金鳳黃,2013年11月1日,5,非常實用，一百個讚
鄭雅貞,2013年11月19日,5,對於想要學煮菜的人 很有幫助哦！
林家伶,2013年9月11日,5,圖文並茂，很實用
白白,2013年12月3日,5,還能省錢不必買一堆食譜~
楊謦瑜,2013年9月20日,5,可以學習料理，又可以認識會做菜的同好。
芷嫙吳,2013年11月23日,4,真的很實用！！讓我天天能有新菜色~~
kevin tsai,2013年11月5日,5,新手都能煮出好料理
鍾豪,2013年12月23日,5,讓我從不會到會
cat kaerth,2013年12月15日,4,西點希望可以有細目分類
飄緹,2013年10月18日,4,終於有手機版了 好棒
丁志行,2013年10月6日,4,簡單易作很不錯!
廖俊傑,2013年11月19日,4,有離線做業就滿分了
林忻盈,2013年9月21日,4,廣告好佔位子，有時候還會按到
Bo Weng,2013年11月19日,4,我在裡面學了滿多的喲！
周雅琦,2013年12月3日,5,非常實用！！
楊淑雲,2013年12月10日,5,很方便的程式喔！料理也不會很難！
Jialing Chou,2013年12月22日,5,食譜多！更新快！！學習料理的好程式！
cindy baby,2013年11月8日,5,很多食譜，試做出來也很好吃！
Jessica Chen,2013年9月20日,5,但是怎麼上傳自己的食譜呢？研究中！
Jennifer Cheng,2013年10月18日,5,簡易又實用，做菜有樂趣。
沈采晴,2013年11月24日,5,給每天煮菜的我，很多的幫助！
R Y,2013年12月15日,5,簡單又好取得的食材，很好用
Yuki Li,2013年11月7日,5,方便又好用！而且可學習的更多菜餚！
Nina. Chen,2013年10月9日,5,真的很棒，有些料理真的是簡單易懂!
李花花,2013年10月22日,5,幾乎想做什麼都有，超方便
gloria kho,2013年10月10日,5,很多有用的食譜，容易明白又簡單
I'm COLA,2013年10月4日,5,比多多xx好用太多
吳佳蕙,2013年10月27日,5,不用特別上網找食譜
夏蘭英,2013年12月7日,5,很喜欢，可以学到很多做菜
陳婷仔,2013年11月28日,5,非常實用
V巧,2013年11月4日,4,如果使用量能詳細說明會更好
周小明,2013年10月30日,3,If available in English on the cook book
林育緯,2013年11月7日,5,超棒讓我學料理
織水,2013年11月26日,5,常常有新菜色
王凌霄,2013年11月10日,4,台式小清新欧
荊婷君,2013年11月27日,3,如果有附加影片更讚
莎莎,2013年12月18日,5,用很久嚕，免費卻不馬虎，謝謝你們。
LS H,2013年10月6日,5,"方便又清楚, 太赞"
Sea Lin,2013年10月4日,5,作菜都靠它啦!超棒
楊舒涵,2013年12月15日,5,非常好，每天就不是想吃什麼
mike lin,2013年10月25日,5,看圖學做菜，一點也不難
Lydia H.,2013年9月23日,5,希望以後能有更多食譜分享~
蘇慧珊,2013年12月12日,5,很多菜都在著學的讚
li kai chen,2013年10月28日,5,很實用且簡單的料理
鍾志勇,2013年9月17日,5,很好的app，找什麼有什麼，感謝分享的人
周登富,2014年1月30日,5,超好用的！年菜都解決了
陳琬馥,2013年9月19日,5,真的很方便，對不會煮菜的我，真的很上手
黃佳棋,2013年11月4日,5,非常讚
李涵雯,2013年11月13日,5,很多很棒的食譜喲！
MEI TING KEE,2013年11月15日,5,找到不少已经爱吃的食谱♥
Wendy Den,2013年11月3日,5,好棒有一堆食譜！！
張芝庭,2013年11月1日,5,很棒的程式，學到很多
MIN FEI,2013年11月23日,4,簡單易做的料理
莊軒慈,2013年11月8日,4,"請問一下那個""我也做了""的功能在哪我都找不到~~"
Cherry Chen,2013年10月25日,5,好用耶，有很多料理點心可以研究
孫丞,2013年12月13日,5,介面簡單，菜色又豐富
闇茉,2013年10月20日,5,超好用，步驟也很詳細
玉玉人,2013年9月27日,5,很多食譜，做法也很詳細
王甯貞,2013年10月2日,5,食譜再多一點
黄珈琪,2013年9月29日,5,非常棒的食神之典
鍾小翎,2013年10月2日,5,內容豐富 提供很多點子
邱凱蔓,2013年12月13日,4,讓我用心料理的地方
郭郁琦,2013年9月13日,5,介面簡單內容豐富
陳柔伊,2013年11月12日,5,料理種類很多，很方便！
曾聖鴻,2013年10月24日,5,好多實用的內容
Ching chuan Yu,2013年11月11日,3,真的是不錯的網站
Amy Amy,2013年10月7日,5,非常好用的一個app
林嘉炫,2013年10月10日,5,非常方便的軟體
Kate Kuo,2013年12月3日,5,很棒的分享軟體
朱朱真,2013年11月11日,5,成功率很高
黃瀞瑩,2013年11月11日,5,新手廚娘好幫手
Angel Choi,2013年12月17日,5,新手易學，內容有圖示範，很好用！
李佳芸,2013年9月19日,5,很實用  讚ㄛ
李莉菁,2014年1月17日,4,就還不錯
joan Lee,2013年12月29日,5,菜色很多元，輕易上手！
曾可恩,2013年11月3日,5,超級好用！
K NG,2013年12月6日,5,Good
陳冠宇,2013年12月5日,4,繼續加油，如果增設瀏覽紀錄就更好了
Avan Chung,2013年12月16日,5,太棒ㄌ
柳翠芳,2013年10月1日,5,棒
林小晨,2013年12月9日,5,棒棒棒
Eva Lee,2013年10月10日,5,實用
Vian Chong,2013年11月11日,4,Goodgood
密斯林,2013年10月27日,5,超棒
chuncheng huang,2013年9月29日,5,very good
Alina Su,2013年10月14日,4,GOOD
小兔子,2013年9月18日,5,很喜歡
Shan H,2013年10月11日,5,超方便的啦！
張景欽,2013年10月11日,5,不錯。大家的菜都很精 彩。
沈俊德,2013年10月26日,5,很好用！
黃婉綺,2013年12月7日,5,介紹很清楚
Wooni Li,2013年11月14日,5,很實用，都能派上用場。
jasmine feng,2013年10月1日,5,真的是很棒！讚啦！
chenyi shan,2013年12月2日,5,很不錯的App
克拉拉,2013年10月21日,5,什麼資訊都有，很棒
劉宛宜,2013年12月7日,4,可以學想學的料理！！！
Annie Lu,2013年12月10日,5,很實用！超棒的，大力的推薦喔！
張文瑄,2013年9月26日,5,食譜超多，很棒！
阿傑,2013年9月30日,5,超超超棒  很實用
羅毓欣,2013年10月30日,5,很好用！！！！偶很喜歡！超方便的
ThiVan HUANG,2013年9月18日,4,很方便，食譜很多樣化
黃ㄚ咪,2013年9月14日,5,對於初學者，很實用
Shirotan,2013年12月9日,5,很多很棒的教程 >3<
SSU HAN CHEN,2013年11月12日,5,搜尋超方便！
Mika Yeh,2013年12月13日,5,真的很不錯喔……大推
林小筠,2013年10月21日,5,做法詳細，教學實在，真的很棒
林美慧,2013年10月29日,5,很棒～
lotus Chang,2013年9月24日,5,很棒!我很喜歡!
孫蕾雅,2013年12月3日,5,邊做菜邊看～
許馨方,2013年12月15日,4,練習料理好地方!!!!
Anne Luo,2013年10月19日,5,超方便的app
曾珮詒,2013年9月20日,5,拍板舒適，很方便
劉珮玲,2013年10月2日,5,讚！
Jump Bunny,2013年12月5日,5,很好用！
黃欣儀,2013年9月27日,4,很不錯喔！
yuxiu wu,2014年1月21日,5,可以找到好資料
柯伊哲,2013年11月28日,5,真的很棒的一個app
許梅子,2013年11月3日,5,操作方便又清楚＾＾
周倢羽,2013年10月31日,5,很好用的食譜喔
Chen Ady,2013年11月4日,5,很實用的食譜大全
kaka Lee,2013年11月4日,5,謝謝大家的分享
Sharon Mak,2013年10月18日,5,非常好的大眾食譜
鑽石王,2013年9月22日,5,做料理的好幫手
峻宇白,2013年12月15日,5,這個很受用
劉睿蓁,2013年11月14日,5,分類與功能都很不錯
鍾志珠,2013年11月25日,5,非常重要
kang kang,2013年9月27日,5,有這些食譜真的很方便。。
高淑怡,2013年12月6日,5,受益良多非常好的網站
Agnes Chen,2013年10月23日,5,資料充足
波米,2013年12月9日,5,菜單寫的很清楚
Roye,2013年12月13日,5,廚房好幫手
Syuan Liao,2013年12月15日,5,食譜很多 很方便
yeti snowgod,2013年10月17日,5,Good   真的很棒
chan mei,2013年11月2日,4,很不錯
莊絲婷,2014年1月2日,5,實際又好用
簡雅比,2013年12月24日,5,超級實用的app
Google 使用者,2013年11月13日,5,實用也好用!
Vera Chen,2013年11月9日,5,學到很多好料理
蔡雅芬,2013年9月26日,5,好看好學又好吃，讚!
陳佳琦,2013年11月16日,5,方便又實用！！！
林怡君,2013年11月12日,5,很棒!易懂好學習!!
王珍霓,2013年12月13日,5,方便又好用!
Justine Chang,2013年9月15日,5,非常方便實用的料理交流平臺！！:-):-)非常推薦
小希林,2013年10月1日,5,很棒的程式、很實用、我很喜歡！！
竺柔綺,2013年12月7日,5,可以新增飲料的食譜嗎?
esor huang,2013年12月22日,5,豐富實用的料理社群。
Amy Leung,2014年1月25日,5,好！ 款式多，材料，步驟清楚
邱雅慈,2013年12月16日,5,我想要的 幾乎都有!!!
Ku Kevin,2013年10月5日,5,真的很棒，加油喔！
Jana Pang,2013年11月12日,5,good !實用！
宋芯蕾,2013年9月26日,5,非常實用
Google 使用者,2013年11月24日,5,非常實用
陳映安,2013年12月20日,5,超級實用！！
